,Unnamed: 0,movieId,title,movielens_genres,avg_rating,number_of_viewers,imdbId,tmdbId,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,origin_country,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,video,vote_average,vote_count,success,status_code,status_message,cluster
5683,5683,27721,A Very Long Engagement,Drama|Mystery|Romance|War,3.666666667,6.0,344510,2841.0,False,/vOpm4wQk5qIl8UepoKrpaloqaPC.jpg,,47000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",,2841.0,tt0344510,['FR'],fr,Un long dimanche de fiançailles,"Young Frenchwoman Mathilde searches for the truth about her missing fiancé, lost during World War I, and learns many unexpected things along the way. The love of her life is gone. But she refuses to believe he's gone forever — and she needs to know for sure.",1.6269,/jZ3Ir3d69dsyxif8dTVh3DjKzKH.jpg,"[{'id': 1232, 'logo_path': None, 'name': '2003 Productions', 'origin_country': ''}, {'id': 12000, 'logo_path': None, 'name': 'Tapioca Films', 'origin_country': ''}, {'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 356, 'logo_path': '/9tW5wZEGotn1Ei5pErA88m47XiD.png', 'name': 'TF1 Films Production', 'origin_country': 'FR'}, {'id': 12001, 'logo_path': '/aTaT8zDTec2FNLkIaVVRlUUPYSH.png', 'name': 'Warner Bros. Entertainment France', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2004-10-27,0.0,133.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,Never let go.,False,7.317,1294.0,,,,-1
5686,5686,27731,The Cat Returns,Adventure|Animation|Children|Fantasy,3.75,8.0,347618,15370.0,False,/tlQtvjwwTAAbNbtZ7IIGPlY50Hx.jpg,,0.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",https://gkids.com/films/the-cat-returns,15370.0,tt0347618,['JP'],ja,猫の恩返し,"Young Haru rescues a cat from being run over, but soon learns it's no ordinary feline; it happens to be the Prince of the Cats.",4.5132,/pqyY7IEWkCWNZ7EuRStQaJITEta.jpg,"[{'id': 10342, 'logo_path': '/uFuxPEZRUcBTEiYIxjHJq62Vr77.png', 'name': 'Studio Ghibli', 'origin_country': 'JP'}, {'id': 11846, 'logo_path': '/es3LvDA6wLWVDvZnAYYuAT6x8lJ.png', 'name': 'Hakuhodo DY Media Partners', 'origin_country': 'JP'}, {'id': 11847, 'logo_path': '/rZP0I1p3hZNUMNFPHUSal6rWThQ.png', 'name': 'Mitsubishi', 'origin_country': 'JP'}, {'id': 6755, 'logo_path': '/bWiM2iY82B32NGmPCOFatgfekIR.png', 'name': 'Nippon Television Network Corporation', 'origin_country': 'JP'}, {'id': 882, 'logo_path': '/fRSWWjquvzcHjACbtF53utZFIll.png', 'name': 'TOHO', 'origin_country': 'JP'}, {'id': 1779, 'logo_path': '/41nGzTdCnORYZIZzaGZtfsBwQCl.png', 'name': 'Tokuma Shoten', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2002-07-19,54016370.0,75.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,"It's not so bad being a cat, now is it?",False,7.132,2400.0,,,,-1
5687,5687,27741,The Twilight Samurai,Drama|Romance,3.833333333,6.0,351817,12496.0,False,/pNpQf1ZwdKLHo25jFSDisMfqXJl.jpg,"{'id': 377545, 'name': 'Samurai Trilogy (Yoji Yamada) Collection', 'poster_path': '/l588nUE5PaKVrUVxQ7qQ6v3ML3s.jpg', 'backdrop_path': '/jrIvIHBZqlEX0MS4LduOzACXEko.jpg'}",5000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,12496.0,tt0351817,['JP'],ja,たそがれ清兵衛,"Seibei Iguchi leads a difficult life as a low ranking samurai at the turn of the nineteenth century. A widower with a meager income, Seibei struggles to take care of his two daughters and senile mother. New prospects seem to open up when the beautiful Tomoe, a childhood friend, comes back into he and his daughters' life, but as the Japanese feudal system unravels, Seibei is still bound by the code of honor of the samurai and by his own sense of social precedence. How can he find a way to do what is best for those he loves?",1.3853,/bB2M8UF8wc9flfGWkcgkTTf8Mzr.jpg,"[{'id': 192, 'logo_path': '/93eAKlnQecDdMtucfOprzcjMw9V.png', 'name': 'Shochiku', 'origin_country': 'JP'}, {'id': 10921, 'logo_path': '/mILVV3xSs3BOkXy85l1pXakLoKk.png', 'name': 'Sumitomo Corporation', 'origin_country': 'JP'}, {'id': 13411, 'logo_path': '/5pzxTy7lWRCiruCNzwqtIYB3N43.png', 'name': 'Hakuhodo', 'origin_country': 'JP'}, {'id': 3032, 'logo_path': '/gaf3ez34cuvG9snphWGreB1WerA.png', 'name': 'Nippan Group Holdings', 'origin_country': 'JP'}, {'id': 9177, 'logo_path': '/4J38yaZJMtU8fI1bxIdE9PHnGb7.png', 'name': 'Eisei Gekijo', 'origin_country': 'JP'}, {'id': 6755, 'logo_path': '/bWiM2iY82B32NGmPCOFatgfekIR.png', 'name': 'Nippon Television Network Corporation', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2002-11-02,7372769.0,129.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,False,7.8,348.0,,,,-1
5695,5695,27773,Oldboy,Mystery|Thriller,4.08974359,39.0,364569,670.0,False,/sdwjQEM869JFwMytTmvr6ggvaUl.jpg,,3000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 28, 'name': 'Action'}]",,670.0,tt0364569,['KR'],ko,올드보이,"With no clue how he came to be imprisoned, drugged and tortured for 15 years, a desperate man seeks revenge on his captors.",14.0762,/pWDtjs568ZfOTMbURQBYuT4Qxka.jpg,"[{'id': 399, 'logo_path': None, 'name': 'Show East', 'origin_country': 'KR'}, {'id': 118802, 'logo_path': None, 'name': 'Egg Film', 'origin_country': 'KR'}, {'id': 685, 'logo_path': None, 'name': 'Cineclick Asia', 'origin_country': 'KR'}]","[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",2003-11-21,17500000.0,120.0,"[{'english_name': 'Korean', 'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,"15 years of imprisonment, five days of vengeance.",False,8.241,9579.0,,,,1678
5699,5699,27788,The Jacket,Drama|Mystery|Sci-Fi|Thriller,3.0,8.0,366627,9667.0,False,/oMson3ThVDsgHUMbdFFyUdpLU2M.jpg,,29000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 14, 'name': 'Fantasy'}]",,9667.0,tt0366627,['US'],en,The Jacket,"A military veteran goes on a journey into the future, where he can foresee his death and is left with questions that could save his life and those he loves.",3.1526,/bt89UfRhjAvJDAO9CWJnRFXAN3p.jpg,"[{'id': 129, 'logo_path': '/nmnWiA0Xf0uve4Hw3HKWdVE5tH1.png', 'name': 'Section Eight', 'origin_country': 'US'}, {'id': 551, 'logo_path': '/jSlzEZZ4Z1g7B2UExjZEIKsUvD9.png', 'name': 'Mandalay Pictures', 'origin_country': 'US'}, {'id': 827, 'logo_path': '/j7grgeyXof8VBmqbBBSNaqVoOCb.png', 'name': 'VIP Medienfonds 3', 'origin_country': 'DE'}, {'id': 846, 'logo_path': '/1ITLcfP6CoW7fPhJUfWsJhFwbOU.png', 'name': '2929 Productions', 'origin_country': 'US'}, {'id': 1208, 'logo_path': None, 'name': 'Rising Star Productions', 'origin_country': 'US'}, {'id': 3801, 'logo_path': None, 'name': 'VIP Medienfonds 2', 'origin_country': ''}, {'id': 211249, 'logo_path': None, 'name': 'MP Pictures', 'origin_country': ''}, {'id': 11509, 'logo_path': '/iL23YdqxvCCkGIOw7Q7ob21bDdB.png', 'name': 'Warner Independent Pictures', 'origin_country': 'US'}, {'id': 104502, 'logo_path': None, 'name': '2929 Entertainment', 'origin_country': 'US'}, {'id': 491, 'logo_path': '/5LvDUt3KmvRnXQ4NrdWJYHeuA8J.png', 'name': 'Summit Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2005-03-04,21733230.0,103.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Terror has a new name.,False,6.871,1635.0,,,,-1
5702,5702,27801,Ong-Bak,Action|Thriller,4.0,12.0,368909,9316.0,False,/wdHIYawEp7lnf1XNzp6rWxLYgUG.jpg,"{'id': 94589, 'name': 'Ong Bak Collection', 'poster_path': '/sGH6ONsSV6FbMnA0uDCoRdTd2Uz.jpg', 'backdrop_path': '/efW6fm1jT5FFBADU2Itj4AGqDE7.jpg'}",1100000.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",,9316.0,tt0368909,['TH'],th,องค์บาก,"When the head of a statue sacred to a village is stolen, a young martial artist goes to the big city and finds himself taking on the underworld to retrieve it.",5.1742,/oagqAwp48dMPoCT94yDJUDOCVPi.jpg,"[{'id': 4206, 'logo_path': '/pWUbIYoZDsvOD1yT0FzfYetWBxL.png', 'name': 'Baa-Ram-Ewe', 'origin_country': 'TH'}, {'id': 4207, 'logo_path': '/v5BSFwIXQmZEO16bClILNrbv4Kl.png', 'name': 'Sahamongkolfilm', 'origin_country': 'TH'}, {'id': 6896, 'logo_path': '/2Q89KvzxTKB5BAv9RqFIPI1qb7E.png', 'name': 'EuropaCorp', 'origin_country': 'FR'}, {'id': 79046, 'logo_path': None, 'name': 'Golden Network Asia', 'origin_country': 'HK'}]","[{'iso_3166_1': 'TH', 'name': 'Thailand'}]",2003-01-31,20112926.0,105.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Thai', 'iso_639_1': 'th', 'name': 'ภาษาไทย'}]",Released,No computer graphics. No stunt doubles. No wires.,False,7.13,1829.0,,,,-1
5704,5704,27803,The Sea Inside,Drama,4.0,8.0,369702,1913.0,False,/7XmDhCTkce5GH8KCdbMoTZdxn1p.jpg,,12806000.0,"[{'id': 18, 'name': 'Drama'}]",,1913.0,tt0369702,['ES'],es,Mar adentro,"Ramón Sampedro is a ship mechanic and part-time poet left a quadriplegic following a diving accident. Ramón fought for 30 years for the legal right to end his own life. He develops close relationships with his long-term lawyer Julia and his friend Rosa, who tries to convince him that his life is worth living. Despite his situation, Ramón manages to inspire those around him to live life to the fullest.",3.7973,/mQW1JJKCUg02cmWBzr9JFu9vM1V.jpg,"[{'id': 692, 'logo_path': '/mKVxLKcaUmevZUfxsuKzfIoeSw.png', 'name': 'Sogecine', 'origin_country': 'ES'}, {'id': 784, 'logo_path': None, 'name': 'Himenóptero', 'origin_country': 'ES'}, {'id': 581, 'logo_path': '/pzJLNyKypqwAgLR4OjmaxA5WEjm.png', 'name': 'UGC', 'origin_country': 'FR'}, {'id': 12012, 'logo_path': None, 'name': 'Eyescreen', 'origin_country': 'IT'}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",2004-09-03,43731621.0,126.0,"[{'english_name': 'Catalan', 'iso_639_1': 'ca', 'name': 'Català'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'Galician', 'iso_639_1': 'gl', 'name': 'Galego'}]",Released,,False,7.6,989.0,,,,-1
5705,5705,27808,Spanglish,Comedy|Drama|Romance,3.363636364,11.0,371246,2539.0,False,/uXJgpBBOxD21X5Q93bZmjNHHdGA.jpg,,80000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",,2539.0,tt0371246,['US'],en,Spanglish,"Mexican immigrant and single mother Flor Moreno finds housekeeping work with Deborah and John Clasky, a well-off couple with two children of their own. When Flor admits she can't handle the schedule because of her daughter, Cristina, Deborah decides they should move into the Clasky home. Cultures clash and tensions run high as Flor and the Claskys struggle to share space while raising their children on their own, and very different, terms.",2.6629,/x3OTaBvjqzhRL53Q39fOoIYqxyO.jpg,"[{'id': 18, 'logo_path': '/uqhagSwM7NAkQWVCQhKTyoqF8XH.png', 'name': 'Gracie Films', 'origin_country': 'US'}, {'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2004-12-17,55470154.0,130.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Every family has a hero.,False,6.0,1361.0,,,,-1
5706,5706,27815,The Chorus,Drama,3.909090909,11.0,372824,5528.0,False,/eWYrrdCKd4bjOKB9DB0HtRUhI1o.jpg,,5300000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",http://www.pathedistribution.com/accueil/filmcatalogue.php?IDFilm=498,5528.0,tt0372824,['FR'],fr,Les Choristes,"In 1940s France, a new teacher at a school for disruptive boys gives hope and inspiration.",4.8953,/hUl7gSvkGygyk9wt3zy5NqpC5bb.jpg,"[{'id': 793, 'logo_path': '/10DhIXAmAixQvBOsjZ1MOeSRyUC.png', 'name': 'Galatée Films', 'origin_country': 'FR'}, {'id': 866, 'logo_path': '/dEPHAPpbcgbOnBcJfqeCYVRUYF9.png', 'name': 'Pathé Renn Productions', 'origin_country': 'FR'}, {'id': 8138, 'logo_path': '/4P6c8TiJZhL2z7b0LbPOUTZwP4z.png', 'name': 'Vega Film', 'origin_country': 'CH'}, {'id': 83, 'logo_path': '/9OQ0rm55xtlgX7KcAKMUePJSrQc.png', 'name': 'France 2 Cinéma', 'origin_country': 'FR'}, {'id': 1168, 'logo_path': None, 'name': 'Novo Arturo Films', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'CH', 'name': 'Switzerland'}]",2004-03-17,83600000.0,97.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,False,7.732,2558.0,,,,-1
5709,5709,27821,The Interpreter,Drama|Thriller,3.25,6.0,373926,179.0,False,/A5mBIAtZOqVpAVUXolwtOnaQcZc.jpg,,80000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",http://www.theinterpretermovie.com/,179.0,tt0373926,"['US', 'GB']",en,The Interpreter,"After Silvia Broome, an interpreter at United Nations headquarters, overhears plans of an assassination, an American Secret Service agent is sent to investigate.",2.9712,/wTidq3J9fh8sEOAlD8WZFHVLSuB.jpg,"[{'id': 932, 'logo_path': '/o7leiZVIDBHxODfK8pjGPV2SdMp.png', 'name': 'Mirage Enterprises', 'origin_country': 'US'}, {'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 694, 'logo_path': '/5LEHONGkZBIoWvp1ygHOF8iyi1M.png', 'name': 'StudioCanal', 'origin_country': 'FR'}, {'id': 10163, 'logo_path': '/16KWBMmfPX0aJzDExDrPxSLj0Pg.png', 'name': 'Working Title Films', 'origin_country': 'GB'}, {'id': 11581, 'logo_path': '/yIORcWTFHtbXvWjqXAqFuMxx0K0.png', 'name': 'Misher Films', 'origin_country': 'US'}, {'id': 20194, 'logo_path': None, 'name': 'Motion Picture JOTA Produktions', 'origin_country': 'DE'}, {'id': 830, 'logo_path': '/mYga54mrt5n4GUUcJxE6DmR2FKv.png', 'name': 'Senator International', 'origin_country': 'US'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2005-04-08,162944923.0,128.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Portuguese', 'iso_639_1': 'pt', 'name': 'Português'}]",Released,The truth needs no translation.,False,6.309,1531.0,,,,-1
5714,5714,27831,Layer Cake,Crime|Drama|Thriller,3.815789474,19.0,375912,4836.0,False,/a8230eNW59hSOkj5XrRpzMMh0WT.jpg,,6500000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",http://www.sonypictures.co.uk/homevideo/layercake/index.html,4836.0,tt0375912,['GB'],en,Layer Cake,"When a seemingly straight-forward drug deal goes awry, XXXX has to break his die-hard rules and turn up the heat, not only to outwit the old regime and come out on top, but to save his own skin...",3.3963,/rDOxXteqxALBaSa3V3zTjGJuyWB.jpg,"[{'id': 5374, 'logo_path': '/pMUiImmYANjZUlZFiZMWziQDSs6.png', 'name': 'Marv', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2004-09-30,11900000.0,105.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Romanian', 'iso_639_1': 'ro', 'name': 'Română'}]",Released,The art of good business is being a good middleman.,False,6.911,2307.0,,,,-1
5719,5719,27846,The Corporation,Documentary,3.9,10.0,379225,11420.0,False,/2JJkxOfwjyTeNOyKl46jlgG7fDL.jpg,"{'id': 747566, 'name': 'The Corporation Collection', 'poster_path': '/1RRIFt4WEQ5CazWMhgKTYIYv8eh.jpg', 'backdrop_path': '/yDV5ghDRMYy3YRmmEwPnGvPQNM.jpg'}",0.0,"[{'id': 99, 'name': 'Documentary'}]",http://www.thecorporation.com/,11420.0,tt0379225,"['CA', 'US']",en,The Corporation,"Since the late 18th century American legal decision that the business corporation organizational model is legally a person, it has become a dominant economic, political and social force around the globe. This film takes an in-depth psychological examination of the organization model through various case studies. What the study illustrates is that in the its behaviour, this type of ""person"" typically acts like a dangerously destructive psychopath without conscience. Furthermore, we see the profound threat this psychopath has for our world and our future, but also how the people with courage, intelligence and determination can do to stop it.",0.7362,/aN7LHIKHkq6x16a4pXlaiB7PHiP.jpg,"[{'id': 3548, 'logo_path': None, 'name': 'Big Picture Media Corporation', 'origin_country': ''}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2003-09-10,4500000.0,145.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The corporation as psychopath...,False,7.61,278.0,,,,-1
5729,5729,27904,A Scanner Darkly,Animation|Drama|Mystery|Sci-Fi|Thriller,3.613636364,22.0,405296,3509.0,False,/do8idarfaUTxxwaarefTNA724Qj.jpg,,8700000.0,"[{'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",http://www.warnerbros.com/movies/home-entertainment/scanner-darkly-a/d7c290af-c285-41c4-a4d6-efb3a86b3893.html,3509.0,tt0405296,['US'],en,A Scanner Darkly,An undercover cop in a not-too-distant future becomes involved with a dangerous new drug and begins to lose his own identity as a result.,3.769,/lUKudOpHICDj6A6SO7DdaZM4W48.jpg,"[{'id': 11509, 'logo_path': '/iL23YdqxvCCkGIOw7Q7ob21bDdB.png', 'name': 'Warner Independent Pictures', 'origin_country': 'US'}, {'id': 380, 'logo_path': '/zyBjj3uoA2WLrAc4yvwAOcuRpms.png', 'name': 'Thousand Words', 'origin_country': 'US'}, {'id': 11510, 'logo_path': '/gg3gP2wHNNfOfLKdXGjYC9qJ9ok.png', 'name': 'Detour Filmproduction', 'origin_country': 'US'}, {'id': 129, 'logo_path': '/nmnWiA0Xf0uve4Hw3HKWdVE5tH1.png', 'name': 'Section Eight', 'origin_country': 'US'}, {'id': 787, 'logo_path': '/cCefBs1t7jxtiz3eCxBp9yxrxGx.png', 'name': '3 Arts Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2006-07-07,7659918.0,100.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Everything is not going to be OK.,False,6.798,1891.0,,,,138
5731,5731,27912,Outfoxed: Rupert Murdoch's War on Journalism,Documentary,3.3,5.0,418038,13372.0,False,/fUod0zgyaAnNrfyKzD41WGuw0rT.jpg,,0.0,"[{'id': 99, 'name': 'Documentary'}]",http://www.outfoxed.org/,13372.0,tt0418038,['US'],en,Outfoxed: Rupert Murdoch's War on Journalism,"This film examines how media empires, led by Rupert Murdoch's Fox News, have been running a ""race to the bottom"" in television news, and provides an in-depth look at Fox News and the dangerous impact on society when a broad swath of media is controlled by one person.  Media experts, including Jeff Cohen (FAIR) Bob McChesney (Free Press), Chellie Pingree (Common Cause), Jeff Chester (Center for Digital Democracy) and David Brock (Media Matters) provide context and guidance for the story of Fox News and its effect on society.  This documentary also reveals the secrets of Former Fox news producers, reporters, bookers and writers who expose what it's like to work for Fox News.  These former Fox employees talk about how they were forced to push a ""right-wing"" point of view or risk their jobs. Some have even chosen to remain anonymous in order to protect their current livelihoods. As one employee said ""There's no sense of integrity as far as having a line that can't be crossed.""",0.4717,/5SodI4NHGIHghH6HGfqryiNlMSA.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2004-07-14,0.0,74.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,False,7.021,70.0,,,,-1
5732,5732,30707,Million Dollar Baby,Drama,3.846153846,52.0,405159,70.0,False,/oGMomeS7bE43eN8SGJUaKvQnmud.jpg,,30000000.0,"[{'id': 18, 'name': 'Drama'}]",http://www.milliondollarbaby-derfilm.de/,70.0,tt0405159,['US'],en,Million Dollar Baby,"Despondent over a painful estrangement from his daughter, trainer Frankie Dunn isn't prepared for boxer Maggie Fitzgerald to enter his life. But Maggie's determined to go pro and to convince Dunn and his cohort to help her.",5.7602,/jcfEqKdWF1zeyvECPqp3mkWLct2.jpg,"[{'id': 126, 'logo_path': '/kADPanRDkKTxncPXXVahvHPUvCj.png', 'name': 'Lakeshore Entertainment', 'origin_country': 'US'}, {'id': 171, 'logo_path': '/bqLWwuNCHcY3IjB5e4o29h7l80D.png', 'name': 'Malpaso Productions', 'origin_country': 'US'}, {'id': 1171, 'logo_path': '/wp7NwsxxHT8sqPaek6SlxnXlkP4.png', 'name': 'Epsilon Motion Pictures', 'origin_country': 'CH'}, {'id': 16311, 'logo_path': None, 'name': 'ASR Productions', 'origin_country': 'US'}, {'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'CH', 'name': 'Switzerland'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2004-12-05,216763646.0,132.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Irish', 'iso_639_1': 'ga', 'name': 'Gaeilge'}]",Released,"Beyond his silence, there is a past. Beyond her dreams, there is a feeling. Beyond hope, there is a memory. Beyond their journey, there is a love.",False,7.953,10174.0,,,,-1
